dot-cache	sequence/mulofu-90-voka382	syntax	3	[/- b : ""   [/-""
dot-cache	sequence/mumagu-62-jicu083	syntax	0	!pragma teoz true
dot-cache	sequence/mupugi-53-xuna043	syntax	0	!pragma teoz true
dot-cache	sequence/musive-74-reva838	syntax	0	!pragma svgparser sax
dot-cache	sequence/mutuve-86-sevi489	syntax	0	!pragma teoz true
dot-cache	sequence/nabesa-52-nufu501	syntax	4	scale 300*200
dot-cache	sequence/nadode-16-budi136	syntax	1	Bob /- Alice
dot-cache	sequence/najuro-83-tuze073	syntax	5	create Dog
dot-cache	sequence/nanoza-23-fija616	syntax	3	[o\- b : ""  [o\-""
dot-cache	sequence/natidi-64-kuzo035	syntax	0	!pragma teoz true
dot-cache	sequence/nazuki-76-dave810	syntax	1	ref over Alice, Bob : short
dot-cache	sequence/necofe-81-toja736	syntax	1	Bob <-] : message1
dot-cache	sequence/necujo-58-gadi983	syntax	2	create Abox
dot-cache	sequence/nedaka-75-tiju705	syntax	0	!pragma teoz true
dot-cache	sequence/nekeso-74-tebe680	syntax	0	!pragma teoz true
dot-cache	sequence/nemeji-70-xupi983	syntax	0	!pragma svgparser sax
